Id,Class
2998,2
2999,5
3000,4
3001,5
3002,6
3003,5
3004,4
3005,4
3006,4
3007,1
3008,6
3009,1
3010,4
3011,5
3012,6
3013,6
3014,6
3015,1
3016,4
3017,2
3018,1
3019,5
3020,3
3021,6
3022,4
3023,4
3024,3
3025,5
3026,4
3027,5
3028,4
3029,2
3030,3
3031,6
3032,6
3033,1
3034,2
3035,4
3036,3
3037,5
3038,4
3039,1
3040,6
3041,1
3042,4
3043,2
3044,5
3045,1
3046,5
3047,5
3048,4
3049,5
3050,5
3051,6
3052,4
3053,3
3054,2
3055,4
3056,5
3057,6
3058,6
3059,4
3060,5
3061,4
3062,5
3063,6
3064,6
3065,4
3066,4
3067,1
3068,2
3069,5
3070,1
3071,4
3072,4
3073,2
3074,5
3075,6
3076,1
3077,6
3078,4
3079,4
3080,6
3081,4
3082,5
3083,5
3084,4
3085,6
3086,5
3087,2
3088,3
3089,1
3090,6
3091,5
3092,6
3093,6
3094,3
3095,6
3096,6
3097,4
3098,3
3099,5
3100,1
3101,2
3102,5
3103,4
3104,4
3105,4
3106,3
3107,1
3108,2
3109,2
3110,5
3111,5
3112,5
3113,5
3114,6
3115,4
3116,1
3117,1
3118,5
3119,5
3120,6
3121,5
3122,4
3123,4
3124,5
3125,4
3126,1
3127,6
3128,6
3129,4
3130,1
3131,6
3132,4
3133,4
3134,5
3135,6
3136,6
3137,4
3138,6
3139,2
3140,6
3141,6
3142,6
3143,1
3144,4
3145,5
3146,5
3147,4
3148,6
3149,4
3150,5
3151,1
3152,4
3153,5
3154,5
3155,5
3156,4
3157,6
3158,6
3159,2
3160,6
3161,5
3162,2
3163,6
3164,4
3165,1
3166,1
3167,5
3168,6
3169,4
3170,6
3171,4
3172,1
3173,4
3174,3
3175,6
3176,2
3177,5
3178,3
3179,6
3180,1
3181,1
3182,1
3183,3
3184,2
3185,4
3186,5
3187,5
3188,1
3189,1
3190,4
3191,4
3192,6
3193,6
3194,1
3195,4
3196,2
3197,1
3198,5
3199,2
3200,5
3201,5
3202,2
3203,5
3204,5
3205,6
3206,6
3207,6
3208,6
3209,1
3210,6
3211,6
3212,1
3213,6
3214,5
3215,2
3216,5
3217,4
3218,4
3219,6
3220,6
3221,4
3222,5
3223,2
3224,1
3225,4
3226,1
3227,4
3228,6
3229,1
3230,6
3231,5
3232,4
3233,6
3234,6
3235,5
3236,5
3237,6
3238,4
3239,4
3240,1
3241,5
3242,1
3243,4
3244,1
3245,1
3246,1
3247,2
3248,2
3249,4
3250,5
3251,4
3252,5
3253,4
3254,5
3255,2
3256,4
3257,6
3258,6
3259,2
3260,1
3261,5
3262,5
3263,4
3264,4
3265,5
3266,5
3267,5
3268,5
3269,1
3270,6
3271,6
3272,6
3273,5
3274,5
3275,6
3276,2
3277,1
3278,6
3279,4
3280,5
3281,4
3282,5
3283,2
3284,6
3285,5
3286,1
3287,1
3288,2
3289,4
3290,5
3291,6
3292,1
3293,6
3294,5
3295,6
3296,1
3297,5
3298,2
3299,5
3300,6
3301,2
3302,1
3303,4
3304,2
3305,5
3306,4
3307,4
3308,4
3309,6
3310,5
3311,4
3312,1
3313,2
3314,5
3315,1
3316,2
3317,1
3318,5
3319,6
3320,1
3321,4
3322,4
3323,5
3324,5
3325,5
3326,6
3327,2
3328,1
3329,6
3330,1
3331,5
3332,6
3333,4
3334,4
3335,1
3336,5
3337,5
3338,2
3339,4
3340,1
3341,1
3342,1
3343,6
3344,6
3345,5
3346,5
3347,5
3348,4
3349,1
3350,2
3351,5
3352,2
3353,4
3354,6
3355,4
3356,6
3357,2
3358,4
3359,6
3360,1
3361,5
3362,6
3363,5
3364,3
3365,5
3366,2
3367,1
3368,6
3369,2
3370,5
3371,4
3372,1
3373,2
3374,5
3375,6
3376,6
3377,6
3378,2
3379,5
3380,5
3381,6
3382,2
3383,5
3384,6
3385,1
3386,3
3387,1
3388,2
3389,1
3390,6
3391,4
3392,2
3393,5
3394,1
3395,2
3396,6
3397,5
3398,5
3399,6
3400,3
3401,2
3402,6
3403,4
3404,6
3405,4
3406,6
3407,5
3408,1
3409,6
3410,1
3411,2
3412,5
3413,6
3414,6
3415,6
3416,1
3417,1
3418,6
3419,4
3420,6
3421,1
3422,1
3423,1
3424,2
3425,4
3426,4
3427,2
3428,6
3429,2
3430,5
3431,4
3432,5
3433,2
3434,1
3435,4
3436,3
3437,4
3438,4
3439,6
3440,6
3441,6
3442,4
3443,4
3444,1
3445,4
3446,4
3447,5
3448,1
3449,4
3450,6
3451,4
3452,6
3453,6
3454,4
3455,5
3456,4
3457,1
3458,1
3459,4
3460,4
3461,5
3462,2
3463,5
3464,6
3465,5
3466,6
3467,4
3468,4
3469,2
3470,1
3471,5
3472,6
3473,3
3474,5
3475,1
3476,3
3477,2
3478,6
3479,3
3480,1
3481,4
3482,5
3483,4
3484,6
3485,4
3486,6
3487,4
3488,5
3489,6
3490,4
3491,5
3492,3
3493,1
3494,5
3495,4
3496,5
3497,1
3498,1
3499,1
3500,1
3501,4
3502,5
3503,4
3504,5
3505,1
3506,6
3507,2
3508,3
3509,4
3510,6
3511,5
3512,1
3513,4
3514,3
3515,4
3516,1
3517,3
3518,1
3519,4
3520,5
3521,3
3522,4
3523,6
3524,4
3525,4
3526,6
3527,5
3528,4
3529,5
3530,2
3531,4
3532,4
3533,3
3534,5
3535,6
3536,5
3537,2
3538,4
3539,6
3540,4
3541,4
3542,5
3543,4
3544,4
3545,1
3546,1
3547,6
3548,4
3549,4
3550,2
3551,6
3552,5
3553,5
3554,1
3555,5
3556,4
3557,2
3558,6
3559,2
3560,1
3561,6
3562,6
3563,1
3564,1
3565,1
3566,6
3567,1
3568,1
3569,2
3570,1
3571,6
3572,6
3573,6
3574,1
3575,3
3576,6
3577,2
3578,6
3579,6
3580,5
3581,4
3582,1
3583,4
3584,6
3585,1
3586,1
3587,3
3588,4
3589,6
3590,5
3591,5
3592,5
3593,6
3594,2
3595,4
3596,4
3597,1
3598,4
3599,1
3600,5
3601,1
3602,1
3603,5
3604,1
3605,5
3606,6
3607,2
3608,2
3609,2
3610,6
3611,1
3612,1
3613,5
3614,5
3615,4
3616,3
3617,6
3618,6
3619,6
3620,6
3621,1
3622,2
3623,2
3624,6
3625,4
3626,4
3627,5
3628,3
3629,5
3630,4
3631,5
3632,5
3633,5
3634,2
3635,3
3636,6
3637,5
3638,1
3639,4
3640,6
3641,3
3642,6
3643,2
3644,4
3645,6
3646,5
3647,6
3648,6
3649,3
3650,6
3651,6
3652,4
3653,4
3654,4
3655,6
3656,5
3657,1
3658,6
3659,6
3660,6
3661,3
3662,4
3663,6
3664,1
3665,2
3666,6
3667,1
3668,4
3669,1
3670,6
3671,5
3672,6
3673,5
3674,5
3675,5
3676,1
3677,6
3678,4
3679,5
3680,4
3681,6
3682,5
3683,4
3684,6
3685,1
3686,6
3687,4
3688,4
3689,1
3690,6
3691,4
3692,3
3693,6
3694,5
3695,5
3696,1
3697,6
3698,2
3699,5
3700,4
3701,4
3702,1
3703,2
3704,1
3705,5
3706,5
3707,1
3708,4
3709,6
3710,1
3711,1
3712,2
3713,5
3714,3
3715,1
3716,5
3717,5
3718,4
3719,1
3720,4
3721,2
3722,4
3723,5
3724,1
3725,1
3726,4
3727,6
3728,5
3729,5
3730,4
3731,5
3732,6
3733,2
3734,1
3735,6
3736,4
3737,1
3738,4
3739,1
3740,1
3741,2
3742,5
3743,2
3744,6
3745,6
3746,2
3747,6
3748,5
3749,5
3750,2
3751,5
3752,6
3753,6
3754,5
3755,1
3756,6
3757,2
3758,5
3759,5
3760,6
3761,1
3762,5
3763,4
3764,4
3765,6
3766,1
3767,6
3768,1
3769,5
3770,2
3771,1
3772,2
3773,4
3774,5
3775,5
3776,6
3777,1
3778,6
3779,2
3780,6
3781,2
3782,5
3783,1
3784,5
3785,1
3786,2
3787,5
3788,4
3789,4
3790,5
3791,6
3792,2
3793,4
3794,6
3795,6
3796,4
3797,1
3798,6
3799,4
3800,4
3801,5
3802,4
3803,5
3804,1
3805,5
3806,5
3807,1
3808,6
3809,1
3810,1
3811,4
3812,5
3813,5
3814,5
3815,6
3816,5
3817,3
3818,1
3819,6
3820,6
3821,4
3822,4
3823,1
3824,1
3825,6
3826,5
3827,6
3828,6
3829,4
3830,1
3831,6
3832,4
3833,1
3834,5
3835,5
3836,1
3837,5
3838,3
3839,5
3840,4
3841,5
3842,2
3843,6
3844,1
3845,5
3846,2
3847,6
3848,1
3849,4
3850,5
3851,4
3852,3
3853,1
3854,5
3855,1
3856,5
3857,4
3858,4
3859,2
3860,1
3861,2
3862,5
3863,6
3864,6
3865,1
3866,1
3867,1
3868,6
3869,1
3870,4
3871,6
3872,2
3873,4
3874,5
3875,5
3876,5
3877,1
3878,4
3879,5
3880,4
3881,6
3882,4
3883,5
3884,2
3885,5
3886,5
3887,4
3888,3
3889,4
3890,6
3891,5
3892,5
3893,4
3894,6
3895,2
3896,1
3897,4
3898,5
3899,2
3900,6
3901,6
3902,1
3903,1
3904,6
3905,5
3906,2
3907,6
3908,4
3909,3
3910,1
3911,5
3912,4
3913,4
3914,4
3915,1
3916,4
3917,6
3918,6
3919,4
3920,4
3921,6
3922,6
3923,1
3924,2
3925,1
3926,5
3927,6
3928,6
3929,5
3930,1
3931,3
3932,6
3933,5
3934,1
3935,6
3936,5
3937,1
3938,1
3939,5
3940,4
3941,4
3942,2
3943,3
3944,4
3945,6
3946,1
3947,2
3948,4
3949,6
3950,1
3951,5
3952,4
3953,4
3954,4
3955,1
3956,6
3957,4
3958,6
3959,1
3960,6
3961,2
3962,4
3963,4
3964,1
3965,6
3966,5
3967,6
3968,1
3969,4
3970,6
3971,5
3972,6
3973,1
3974,4
3975,6
3976,5
3977,5
3978,2
3979,6
3980,4
3981,6
3982,1
3983,6
3984,6
3985,1
3986,2
3987,1
3988,3
3989,4
3990,6
3991,5
3992,6
3993,1
3994,4
3995,4
3996,6
3997,5
3998,4
3999,5
4000,1
4001,4
4002,5
4003,2
4004,1
4005,1
4006,6
4007,4
4008,6
4009,6
4010,1
4011,4
4012,4
4013,5
4014,3
4015,5
4016,5
4017,1
4018,4
4019,2
4020,5
4021,6
4022,4
4023,4
4024,1
4025,5
4026,1
4027,6
4028,4
4029,4
4030,1
4031,4
4032,6
4033,4
4034,5
4035,1
4036,2
4037,1
4038,1
4039,3
4040,5
4041,4
4042,4
4043,1
4044,5
4045,6
4046,2
4047,4
4048,1
4049,4
4050,5
4051,3
4052,1
4053,6
4054,6
4055,1
4056,6
4057,2
4058,6
4059,4
4060,3
4061,2
4062,5
4063,1
4064,1
4065,2
4066,5
4067,6
4068,6
4069,4
4070,4
4071,2
4072,5
4073,4
4074,3
4075,3
4076,6
4077,5
4078,1
4079,4
4080,4
4081,1
4082,1
4083,4
4084,2
4085,6
4086,1
4087,6
4088,5
4089,6
4090,2
4091,3
4092,6
4093,4
4094,5
4095,4
4096,6
4097,4
4098,6
4099,6
4100,1
4101,1
4102,1
4103,5
4104,5
4105,4
4106,4
4107,1
4108,5
4109,5
4110,4
4111,1
4112,2
4113,2
4114,2
4115,4
4116,1
4117,4
4118,2
4119,1
4120,1
4121,6
4122,5
4123,4
4124,5
4125,6
4126,1
4127,5
4128,4
4129,1
4130,5
4131,6
4132,6
4133,5
4134,1
4135,2
4136,1
4137,1
4138,6
4139,1
4140,1
4141,2
4142,6
4143,4
4144,1
4145,5
4146,5
4147,1
4148,6
4149,5
4150,5
4151,1
4152,1
4153,1
4154,6
4155,6
4156,5
4157,6
4158,1
4159,1
4160,1
4161,6
4162,2
4163,4
4164,4
4165,4
4166,1
4167,1
4168,1
4169,6
4170,4
4171,5
4172,4
4173,6
4174,5
4175,2
4176,5
4177,4
4178,4
4179,1
4180,1
4181,5
4182,5
4183,1
4184,6
4185,6
4186,5
4187,1
4188,4
4189,6
4190,4
4191,6
4192,5
4193,1
4194,6
4195,6
4196,1
4197,5
4198,1
4199,5
4200,1
4201,1
4202,4
4203,6
4204,6
4205,1
4206,5
4207,1
4208,4
4209,2
4210,4
4211,4
4212,1
4213,4
4214,5
4215,4
4216,4
4217,5
4218,1
4219,6
4220,5
4221,4
4222,1
4223,5
4224,5
4225,1
4226,5
4227,1
4228,2
4229,5
4230,5
4231,6
4232,5
4233,6
4234,1
4235,1
4236,3
4237,5
4238,4
4239,6
4240,6
4241,1
4242,6
4243,2
4244,5
4245,6
4246,4
4247,6
4248,5
4249,6
4250,2
4251,6
4252,1
4253,6
4254,3
4255,6
4256,4
4257,5
4258,6
4259,4
4260,5
4261,6
4262,6
4263,4
4264,6
4265,6
4266,3
4267,1
4268,5
4269,1
4270,4
4271,6
4272,5
4273,5
4274,1
4275,5
4276,6
4277,4
4278,1
4279,5
4280,6
4281,4
4282,1
4283,6
4284,1
4285,6
4286,6
4287,2
4288,6
4289,1
4290,3
4291,6
4292,1
4293,6
4294,4
4295,1
4296,1
4297,2
4298,5
4299,6
4300,1
4301,5
4302,5
4303,4
4304,4
4305,1
4306,6
4307,5
4308,5
4309,2
4310,2
4311,5
4312,6
4313,4
4314,4
4315,3
4316,1
4317,1
4318,1
4319,4
4320,6
4321,6
4322,5
4323,1
4324,6
4325,1
4326,5
4327,2
4328,6
4329,6
4330,2
4331,4
4332,6
4333,4
4334,3
4335,6
4336,4
4337,1
4338,3
4339,5
4340,1
4341,2
4342,2
4343,4
4344,5
4345,1
4346,6
4347,2
4348,1
4349,6
4350,6
4351,6
4352,5
4353,6
4354,2
4355,6
4356,4
4357,6
4358,5
4359,1
4360,6
4361,6
4362,1
4363,2
4364,5
4365,2
4366,6
4367,6
4368,1
4369,6
4370,4
4371,5
4372,1
4373,4
4374,1
4375,1
4376,5
4377,4
4378,1
4379,2
4380,3
4381,4
4382,1
4383,4
4384,6
4385,6
4386,5
4387,4
4388,4
4389,1
4390,6
4391,4
4392,3
4393,6
4394,6
4395,4
4396,5
4397,5
4398,4
4399,6
4400,2
4401,1
4402,6
4403,4
4404,4
4405,4
4406,2
4407,6
4408,6
4409,4
4410,5
4411,4
4412,1
4413,2
4414,1
4415,6
4416,4
4417,4
4418,2
4419,5
4420,1
4421,5
4422,1
4423,1
4424,6
4425,6
4426,1
4427,2
4428,2
4429,4
4430,5
4431,4
4432,1
4433,3
4434,2
4435,6
4436,4
4437,4
4438,2
4439,6
4440,2
4441,3
4442,5
4443,6
4444,5
4445,4
4446,5
4447,6
4448,1
4449,2
4450,1
4451,5
4452,2
4453,1
4454,6
4455,4
4456,5
4457,1
4458,5
4459,5
4460,1
4461,6
4462,4
4463,1
4464,1
4465,2
4466,5
4467,6
4468,1
4469,3
4470,1
4471,1
4472,2
4473,6
4474,2
4475,6
4476,5
4477,4
4478,6
4479,5
4480,5
4481,6
4482,1
4483,5
4484,1
4485,1
4486,2
4487,6
4488,6
4489,6
4490,2
4491,5
4492,2
4493,6
4494,6
4495,6
4496,5
4497,2
4498,1
4499,5
4500,2
4501,4
4502,5
4503,2
4504,6
4505,1
4506,4
4507,4
4508,5
4509,6
4510,2
4511,5
4512,5
4513,4
4514,3
4515,6
4516,6
4517,6
4518,6
4519,1
4520,5
4521,6
4522,4
4523,4
4524,1
4525,5
4526,4
4527,4
4528,4
4529,6
4530,6
4531,1
4532,6
4533,5
4534,1
4535,6
4536,4
4537,2
4538,4
4539,5
4540,5
4541,3
4542,1
4543,5
4544,4
4545,1
4546,3
4547,2
4548,5
4549,6
4550,4
4551,4
4552,4
4553,4
4554,5
4555,4
4556,4
4557,6
4558,2
4559,1
4560,3
4561,4
4562,1
4563,4
4564,2
4565,6
4566,1
4567,2
4568,6
4569,5
4570,1
4571,3
4572,1
4573,6
4574,1
4575,4
4576,2
4577,6
4578,5
4579,6
4580,2
4581,4
4582,5
4583,6
4584,6
4585,5
4586,1
4587,4
4588,2
4589,4
4590,1
4591,1
4592,1
4593,6
4594,1
4595,1
4596,4
4597,5
4598,1
4599,5
4600,6
4601,1
4602,2
4603,6
4604,6
4605,6
4606,1
4607,2
4608,6
4609,6
4610,1
4611,1
4612,1
4613,4
4614,6
4615,1
4616,5
4617,3
4618,4
4619,6
4620,4
4621,6
4622,3
4623,6
4624,5
4625,4
4626,5
4627,4
4628,6
4629,5
4630,6
4631,5
4632,6
4633,4
4634,4
4635,4
4636,2
4637,1
4638,4
4639,6
4640,6
4641,2
4642,6
4643,4
4644,5
4645,5
4646,6
4647,6
4648,6
4649,5
4650,4
4651,4
4652,1
4653,6
4654,4
4655,2
4656,5
4657,1
4658,4
4659,6
4660,2
4661,4
4662,1
4663,1
4664,4
4665,6
4666,6
4667,1
4668,3
4669,1
4670,5
4671,5
4672,6
4673,3
4674,6
4675,2
4676,6
4677,6
4678,6
4679,1
4680,4
4681,4
4682,2
4683,1
4684,4
4685,5
4686,4
4687,1
4688,6
4689,1
4690,4
4691,4
4692,2
4693,5
4694,1
4695,4
4696,1
4697,5
4698,1
4699,4
4700,1
4701,6
4702,5
4703,5
4704,6
4705,5
4706,4
4707,6
4708,2
4709,6
4710,3
4711,4
4712,6
4713,5
4714,4
4715,5
4716,6
4717,6
4718,6
4719,5
4720,1
4721,1
4722,4
4723,4
4724,4
4725,4
4726,6
4727,5
4728,4
4729,4
4730,5
4731,6
4732,4
4733,2
4734,1
4735,6
4736,6
4737,2
4738,6
4739,2
4740,1
4741,4
4742,4
4743,2
4744,6
4745,1
4746,2
4747,2
4748,4
4749,5
4750,4
4751,6
4752,4
4753,5
4754,4
4755,5
4756,4
4757,6
4758,5
4759,4
4760,6
4761,4
4762,4
4763,6
4764,4
4765,5
4766,6
4767,2
4768,4
4769,4
4770,4
4771,6
4772,6
4773,5
4774,2
4775,4
4776,5
4777,1
4778,5
4779,4
4780,2
4781,1
4782,4
4783,5
4784,1
4785,1
4786,4
4787,6
4788,6
4789,3
4790,6
4791,2
4792,2
4793,4
4794,6
4795,2
4796,5
4797,6
4798,2
4799,4
4800,4
4801,1
4802,6
4803,1
4804,4
4805,1
4806,3
4807,4
4808,5
4809,6
4810,6
4811,5
4812,2
4813,1
4814,4
4815,4
4816,4
4817,1
4818,5
4819,6
4820,2
4821,1
4822,5
4823,6
4824,1
4825,1
4826,5
4827,5
4828,5
4829,4
4830,1
4831,6
4832,1
4833,6
4834,2
4835,5
4836,6
4837,6
4838,4
4839,6
4840,1
4841,5
4842,1
4843,5
4844,6
4845,6
4846,2
4847,2
4848,4
4849,3
4850,1
4851,1
4852,3
4853,4
4854,1
4855,6
4856,4
4857,2
4858,4
4859,6
4860,6
4861,6
4862,4
4863,5
4864,5
4865,1
4866,4
4867,4
4868,6
4869,6
4870,6
4871,2
4872,4
4873,1
4874,1
4875,4
4876,1
4877,5
4878,5
4879,3
4880,4
4881,1
4882,4
4883,3
4884,5
4885,2
4886,1
4887,4
4888,4
4889,6
4890,6
4891,1
4892,5
4893,3
4894,6
4895,4
4896,6
4897,2
4898,4
4899,5
4900,6
4901,4
4902,6
4903,5
4904,4
4905,1
4906,5
4907,6
4908,6
4909,6
4910,5
4911,5
4912,2
4913,6
4914,5
4915,1
4916,6
4917,5
4918,1
4919,4
4920,6
4921,1
4922,6
4923,5
4924,4
4925,6
4926,6
4927,4
4928,2
4929,6
4930,1
4931,6
4932,6
4933,2
4934,5
4935,1
4936,6
4937,6
4938,4
4939,4
4940,2
4941,4
4942,1
4943,6
4944,6
4945,2
4946,5
4947,5
4948,4
4949,4
4950,5
4951,5
4952,6
4953,1
4954,3
4955,6
4956,6
4957,1
4958,6
4959,5
4960,4
4961,6
4962,6
4963,1
4964,6
4965,1
4966,6
4967,1
4968,5
4969,1
4970,4
4971,5
4972,5
4973,2
4974,4
4975,1
4976,4
4977,1
4978,6
4979,5
4980,5
4981,5
4982,5
4983,6
4984,3
4985,6
4986,1
4987,5
4988,2
4989,4
4990,2
4991,4
4992,3
4993,6
4994,1
4995,5
4996,4
4997,1
4998,6
4999,5
5000,5
5001,4
5002,5
5003,6
5004,5
5005,5
5006,6
5007,5
5008,1
5009,6
5010,1
5011,1
5012,5
5013,6
5014,6
5015,6
5016,6
5017,5
5018,1
5019,6
5020,5
5021,4
5022,5
5023,1
5024,6
5025,6
5026,6
5027,5
5028,2
5029,6
5030,6
5031,4
5032,5
5033,3
5034,4
5035,5
5036,6
5037,6
5038,5
5039,2
5040,4
5041,6
5042,6
5043,4
5044,6
5045,2
5046,6
5047,1
5048,6
5049,4
5050,4
5051,5
5052,4
5053,2
5054,4
5055,4
5056,2
5057,1
5058,1
5059,1
5060,4
5061,1
5062,4
5063,5
5064,6
5065,2
5066,4
5067,5
5068,5
5069,5
5070,2
5071,4
5072,4
5073,1
5074,1
5075,4
5076,6
5077,6
5078,6
5079,5
5080,2
5081,5
5082,5
5083,2
5084,5
5085,6
5086,4
5087,5
5088,2
5089,1
5090,5
5091,5
5092,6
5093,4
5094,5
5095,4
5096,4
5097,6
5098,6
5099,6
5100,2
5101,6
5102,5
5103,1
5104,1
5105,6
5106,5
5107,6
5108,2
5109,5
5110,1
5111,4
5112,1
5113,4
5114,5
5115,4
5116,1
5117,5
5118,1
5119,3
5120,6
5121,5
5122,3
5123,3
5124,4
5125,4
5126,2
5127,6
5128,5
5129,6
5130,1
5131,2
5132,5
5133,2
5134,6
5135,1
5136,4
5137,1
5138,5
5139,6
5140,5
5141,5
5142,3
5143,5
5144,5
5145,1
5146,5
5147,4
5148,1
5149,5
5150,5
5151,4
5152,6
5153,1
5154,4
5155,1
5156,2
5157,1
5158,6
5159,4
5160,5
5161,4
5162,6
5163,4
5164,5
5165,4
5166,6
5167,6
5168,4
5169,6
5170,1
5171,5
5172,4
5173,4
5174,5
5175,6
5176,6
5177,5
5178,4
5179,5
5180,5
5181,5
5182,1
5183,1
5184,4
5185,1
5186,5
5187,2
5188,4
5189,6
5190,1
5191,3
5192,4
5193,2
5194,5
5195,1
5196,5
5197,4
5198,6
5199,4
5200,2
5201,4
5202,1
5203,6
5204,1
5205,3
5206,6
5207,1
5208,2
5209,3
5210,6
5211,1
5212,4
5213,4
5214,1
5215,1
5216,1
5217,1
5218,6
5219,5
5220,5
5221,5
5222,5
5223,5
5224,3
5225,6
5226,5
5227,6
5228,6
5229,6
5230,1
5231,5
5232,5
5233,1
5234,6
5235,6
5236,4
5237,1
5238,4
5239,4
5240,2
5241,5
5242,6
5243,5
5244,1
5245,6
5246,5
5247,5
5248,6
5249,5
5250,1
5251,1
5252,5
5253,6
5254,6
5255,1
5256,5
5257,1
5258,1
5259,4
5260,2
5261,6
5262,6
5263,3
5264,1
5265,6
5266,6
5267,4
5268,4
5269,1
5270,5
5271,1
5272,6
5273,4
5274,6
5275,2
5276,2
5277,2
5278,1
5279,4
5280,6
5281,6
5282,6
5283,6
5284,5
5285,4
5286,4
5287,1
5288,3
5289,4
5290,5
5291,2
5292,2
5293,4
5294,1
5295,4
5296,6
5297,6
5298,4
5299,5
5300,3
5301,4
5302,1
5303,5
5304,6
5305,2
5306,6
5307,6
5308,5
5309,5
5310,1
5311,5
5312,4
5313,4
5314,4
5315,6
5316,1
5317,2
5318,4
5319,5
5320,1
5321,6
5322,1
5323,2
5324,5
5325,4
5326,4
5327,6
5328,4
5329,6
5330,1
5331,6
5332,6
5333,5
5334,1
5335,2
5336,6
5337,6
5338,2
5339,2
5340,2
5341,5
5342,5
5343,1
5344,5
5345,1
5346,4
5347,3
5348,5
5349,2
5350,6
5351,5
5352,2
5353,6
5354,3
5355,4
5356,6
5357,2
5358,1
5359,1
5360,5
5361,5
5362,5
5363,6
5364,6
5365,4
5366,4
5367,6
5368,6
5369,2
5370,1
5371,5
5372,5
5373,6
5374,4
5375,6
5376,5
5377,4
5378,2
5379,1
5380,4
5381,4
5382,6
5383,4
5384,1
5385,3
5386,5
5387,1
5388,6
5389,2
5390,3
5391,2
5392,4
5393,6
5394,1
5395,6
5396,4
5397,2
5398,5
5399,1
5400,4
5401,3
5402,3
5403,2
5404,1
5405,6
5406,6
5407,5
5408,6
5409,5
5410,5
5411,6
5412,6
5413,5
5414,4
5415,5
5416,2
5417,2
5418,1
5419,2
5420,6
5421,3
5422,5
5423,4
5424,4
5425,4
5426,4
5427,4
5428,2
5429,1
5430,5
5431,4
5432,4
5433,1
5434,5
5435,5
5436,1
5437,5
5438,1
5439,1
5440,6
5441,6
5442,4
5443,6
5444,3
5445,6
5446,6
5447,4
5448,3
5449,5
5450,2
5451,1
5452,6
5453,3
5454,6
5455,4
5456,2
5457,3
5458,5
5459,6
5460,5
5461,6
5462,5
5463,1
5464,6
5465,5
5466,2
5467,4
5468,6
5469,1
5470,4
5471,3
5472,1
5473,3
5474,4
5475,6
5476,1
5477,6
5478,4
5479,1
5480,5
5481,5
5482,4
5483,4
5484,6
5485,5
5486,1
5487,5
5488,5
5489,1
5490,6
5491,1
5492,5
5493,1
5494,1
5495,1
5496,1
5497,6
5498,6
5499,4
5500,2
5501,6
5502,4
5503,4
5504,4
5505,6
5506,5
5507,1
5508,1
5509,6
5510,6
5511,5
5512,5
5513,4
5514,1
5515,6
5516,1
5517,6
5518,4
5519,6
5520,4
5521,6
5522,2
5523,2
5524,6
5525,4
5526,4
5527,4
5528,4
5529,6
5530,1
5531,1
5532,6
5533,2
5534,4
5535,3
5536,1
5537,6
5538,1
5539,6
5540,6
5541,6
5542,6
5543,6
5544,4
5545,4
5546,6
5547,2
5548,6
5549,4
5550,5
5551,1
5552,5
5553,2
5554,5
5555,6
5556,6
5557,5
5558,6
5559,1
5560,1
5561,1
5562,6
5563,1
5564,2
5565,2
5566,2
5567,5
5568,5
5569,2
5570,1
5571,5
5572,5
5573,2
5574,3
5575,6
5576,1
5577,1
5578,4
5579,4
5580,5
